recipe_id,product_id
28880,80
28880,80
28880,99
28880,107
28880,121
28880,201
28880,49
28880,69
28880,75
28881,136
28881,97
28881,136
28881,75
28881,78
28881,136
28881,75
28881,105
28881,143
28881,137
28881,175
28881,81
28881,70
28881,37
28881,156
28882,108
28882,86
28882,97
28882,99
28882,106
28882,121
28882,106
28882,141
28882,84
28882,121
28882,181
28883,85
28883,84
28883,148
28883,2
28883,98
28883,76
28883,175
28883,88
28884,39
28884,126
28884,126
28884,85
28884,85
28884,154
28884,61
28884,170
28884,2
28884,84
28884,122
28884,106
28885,175
28885,88
28885,122
28885,108
28885,76
28885,106
28885,113
28885,80
28885,72
28885,106
28885,2
28885,108
28885,61
28885,75
28885,85
28885,133
28885,106
28885,98
28885,113
28885,153
28885,92
28885,136
28886,154
28886,84
28886,10
28886,5
28886,107
28886,2
28886,149
28886,88
28886,75
28886,154
28886,3
28886,85
28886,1
28887,175
28887,154
28887,116
28887,114
28887,121
28887,205
28887,16
28887,110
28887,32
28887,84
28887,71
28887,80
28887,114
28887,116
28887,2
28887,113
28889,98
28889,104
28889,137
28889,3
28891,75
28891,114
28891,154
28891,16
28891,116
28891,2
28891,98
28891,84
28891,80
28891,154
28891,85
28891,109
28891,113
28892,126
28892,172
28892,71
28892,201
28892,159
28892,177
28892,113
28892,110
28892,114
28892,85
28892,80
28892,2
28892,88
28892,126
28892,84
28892,82
28893,159
28893,2
28893,170
28893,136
28893,82
28893,71
28893,6
28893,209
28894,3
28894,146
28894,98
28894,99
28894,141
28894,6
28894,97
28894,84
28895,85
28895,82
28895,6
28895,159
28895,3
28895,87
28895,75
28895,82
28895,87
28895,149
28895,97
28895,153
28895,69
28895,39
28895,175
28895,69
28895,101
28895,45
28896,113
28896,61
28896,159
28896,1
28896,109
28896,177
28897,177
28897,97
28897,88
28897,91
28897,177
28897,175
28897,93
28897,61
28897,136
28897,16
28897,6
28898,2
28898,72
28898,201
28898,75
28898,5
28898,136
28899,85
28899,70
28899,84
28899,124
28899,124
28899,98
28900,3
28900,136
28900,91
28900,110
28900,75
28900,150
28900,98
28900,45
28900,169
28900,80
28900,148
28900,133
28900,7
28900,179
28900,69
28900,75
28900,130
28900,136
28900,69
28900,193
28900,85
28900,85
28900,110
28900,88
28901,133
28901,135
28901,93
28901,110
28901,97
28901,83
28901,101
28902,124
28902,84
28902,205
28902,8
28902,49
28902,110
28902,50
28902,124
28903,55
28903,49
28905,3
28905,88
28905,205
28905,108
28905,5
28905,84
28905,49
28906,136
28906,85
28906,75
28906,149
28906,18
28906,113
28906,87
28906,30
28906,141
28906,84
28906,5
28906,6
28906,143
28907,84
28907,99
28907,97
28907,92
28907,82
28907,85
28908,118
28908,6
28908,106
28908,75
28908,114
28908,126
28908,101
28908,107
28908,84
28908,2
28910,101
28910,98
28910,13
28910,88
28910,75
28910,136
28910,2
28910,72
28910,85
28910,106
28911,197
28911,153
28911,2
28911,108
28911,49
28911,126
28911,144
28911,148
28911,4
28911,98
28911,84
28913,58
28913,99
28913,151
28913,38
28913,121
28913,6
28913,121
28913,126
28913,84
28913,3
28913,97
28913,82
28913,98
28914,49
28914,2
28914,98
28914,84
28914,114
28914,59
28914,126
28914,5
28915,136
28915,98
28915,85
28915,2
28915,5
28915,117
28915,75
28915,205
28915,88
28915,84
28915,72
28915,15
28915,83
28916,159
28916,200
28916,45
28916,77
28916,109
28916,2
28916,45
28916,185
28916,79
28917,112
28917,149
28917,108
28917,169
28917,50
28917,49
28917,110
28917,88
28917,7
28917,3
28917,88
28917,76
28917,110
28917,117
28917,205
28917,80
28917,72
28918,88
28918,71
28918,2
28918,72
28918,44
28918,45
28918,118
28918,75
28918,135
28918,93
28918,84
28918,105
28919,53
28919,121
28919,3
28919,82
28919,99
28919,38
28919,104
28920,124
28920,135
28920,6
28920,109
28920,144
28920,66
28920,126
28920,30
28920,55
28920,99
28920,193
28920,84
28920,49
28920,154
28920,131
28920,5
28920,161
28920,85
28920,106
28921,133
28921,20
28921,118
28921,124
28921,125
28921,116
28921,80
28921,99
28921,38
28921,126
28921,3
28921,6
28921,92
28921,50
28921,88
28921,145
28921,67
28921,75
28921,101
28921,2
28921,121
28921,88
28921,85
28921,16
28921,84
28921,67
28921,76
28922,98
28922,205
28922,87
28922,61
28923,3
28923,106
28923,6
28923,27
28923,98
28923,6
28923,190
28924,3
28924,190
28924,38
28924,84
28924,65
28924,99
28924,3
28924,97
28924,6
28924,126
28925,175
28925,111
28925,85
28925,109
28925,121
28925,50
28925,49
28925,75
28925,98
28925,133
28925,108
28925,7
28925,99
28925,200
28925,49
28926,111
28926,106
28926,98
28926,27
28926,3
28926,6
28926,6
28927,124
28927,12
28927,159
28927,6
28927,99
28927,80
28927,71
28927,49
28928,108
28928,209
28928,99
28928,84
28928,113
28928,108
28928,88
28928,4
28928,126
28928,85
28928,97
28928,86
28928,2
28928,106
28928,98
28928,101
28928,106
28928,106
28929,3
28929,84
28929,97
28929,176
28929,141
28929,109
28929,98
28929,6
28929,189
28930,149
28930,126
28930,10
28930,80
28930,82
28930,196
28930,106
28930,27
28930,113
28930,6
28930,92
28930,106
28930,63
28930,187
28930,5
28930,75
28930,2
28930,141
28930,66
28930,59
28930,49
28930,101
28930,133
28931,136
28931,12
28931,88
28931,118
28931,133
28931,154
28931,160
28931,92
28931,85
28931,84
28931,105
28932,98
28932,122
28932,3
28932,31
28934,101
28934,136
28934,84
28934,32
28934,85
28934,77
28934,59
28934,88
28934,85
28934,75
28934,175
28934,114
28934,2
28934,133
28935,85
28935,159
28935,124
28935,98
28935,84
28935,99
28935,141
28935,159
28935,81
28936,3
28936,124
28936,97
28936,18
28936,6
28936,151
28936,99
28936,122
28936,92
28937,85
28937,49
28937,79
28937,6
28937,116
28937,84
28937,94
28937,99
28938,122
28938,151
28938,70
28938,28
28938,126
28938,82
28938,92
28938,125
28938,121
28938,30
28938,190
28939,117
28939,190
28939,88
28939,92
28939,16
28939,75
28939,3
28939,84
28940,88
28940,75
28940,114
28940,85
28940,154
28940,136
28940,91
28940,209
28940,113
28940,5
28941,7
28941,20
28941,2
28941,126
28941,98
28941,59
28941,16
28941,75
28941,69
28941,91
28941,3
28941,108
28941,111
28941,84
28942,84
28942,6
28942,98
28942,97
28943,20
28943,98
28943,188
28943,148
28943,151
28943,3
28943,141
28944,133
28944,4
28944,84
28944,2
28944,144
28944,85
28944,85
28944,77
28944,133
28944,107
28944,75
28944,101
28944,118
28944,2
28944,76
28945,69
28945,2
28945,98
28945,4
28945,49
28945,7
28945,85
28945,113
28945,140
28945,136
28946,98
28946,81
28946,77
28946,32
28946,59
28946,131
28946,114
28946,75
28946,87
28946,85
28946,84
28946,2
28949,20
28949,126
28949,6
28949,99
28949,11
28949,190
28949,121
28949,142
28949,97
28949,26
28949,10
28949,29
28949,151
28950,141
28950,136
28950,99
28950,97
28950,83
28950,140
28950,82
28952,157
28952,87
28952,88
28952,98
28952,87
28952,113
28953,131
28953,85
28953,154
28953,97
28953,39
28953,2
28953,84
28953,83
28953,92
28954,3
28954,148
28954,6
28954,3
28954,22
28954,151
28954,142
28954,98
28954,207
28954,84
28954,3
28954,99
28954,65
28954,105
28955,3
28955,97
28955,16
28955,99
28955,84
28955,197
28955,126
28955,6
28955,141
28955,190
28957,97
28957,107
28957,99
28957,114
28957,2
28957,141
28957,75
28958,7
28958,124
28958,75
28958,121
28958,193
28958,49
28958,110
28958,113
28958,141
28958,40
28958,108
28958,80
28959,3
28959,16
28959,209
28959,193
28960,16
28960,84
28960,29
28960,114
28960,72
28960,88
28960,85
28960,75
28961,7
28961,207
28961,76
28961,144
28961,85
28961,110
28961,2
28961,3
28961,49
28961,77
28961,69
28961,75
28961,113
28963,209
28963,79
28963,159
28963,71
28963,61
28963,159
28963,2
28963,85
28964,66
28964,85
28964,133
28964,175
28964,159
28964,6
28964,2
28964,133
28964,159
28964,97
28964,49
28964,75
28964,170
28964,101
28965,189
28965,148
28965,98
28966,136
28966,133
28966,2
28966,101
28966,76
28966,88
28966,107
28966,17
28966,75
28966,97
28967,77
28967,126
28967,5
28967,154
28967,124
28967,75
28967,2
28967,106
28967,85
28967,80
28967,201
28967,175
28967,5
28967,84
28967,136
28968,88
28968,82
28968,133
28968,24
28968,83
28968,41
28968,93
28968,114
28969,200
28969,195
28969,69
28969,150
28970,131
28970,51
28970,59
28970,49
28970,58
28970,80
28970,113
28970,196
28971,99
28971,153
28971,49
28971,98
28971,6
28971,175
28971,175
28971,85
28971,84
28971,75
28972,85
28972,88
28972,84
28972,153
28972,181
28973,117
28973,133
28973,79
28973,135
28973,108
28973,45
28973,144
28973,80
28973,39
28973,88
28973,5
28973,75
28973,2
28976,1
28976,53
28976,137
28976,3
28976,121
28976,82
28976,98
28976,137
28976,126
28977,175
28977,170
28977,84
28977,75
28977,98
28977,2
28977,80
28977,2
28977,85
28977,113
28977,76
28977,136
28977,144
28977,126
28977,97
28977,80
28977,181
28978,141
28978,159
28978,98
28978,151
28978,3
28978,99
28978,141
28978,99
28978,84
28980,85
28980,91
28980,82
28980,49
28980,140
28980,2
28980,201
28980,84
28980,5
28980,80
28980,60
28980,109
28980,116
28980,55
28981,124
28981,193
28981,185
28981,101
28981,1
28981,80
28981,7
28981,49
28981,39
28981,124
28981,145
28983,83
28983,30
28984,72
28984,140
28984,207
28984,106
28984,109
28984,114
28984,2
28984,61
28984,6
28984,159
28984,87
28984,88
28984,5
28984,85
28986,98
28986,39
28986,84
28986,136
28986,93
28986,149
28986,75
28986,85
28986,113
28986,88
28986,122
28986,156
28986,92
28987,114
28987,6
28987,81
28987,110
28987,98
28987,113
28987,75
28987,2
28987,85
28987,148
28987,85
28987,77
28987,101
28987,72
28987,87
28987,84
28988,84
28988,209
28988,55
28988,154
28988,159
28988,126
28988,2
28988,106
28988,101
28988,72
28988,180
28988,2
28988,72
28988,126
28988,82
28988,101
28989,175
28989,85
28989,84
28989,126
28989,85
28989,154
28989,170
28989,106
28989,108
28989,106
28989,2
28990,148
28990,92
28990,69
28990,84
28990,39
28990,166
28990,87
28991,98
28991,84
28991,149
28991,85
28991,143
28991,88
28991,2
28991,136
28991,133
28992,3
28992,99
28992,80
28992,126
28992,98
28992,91
28992,16
28992,176
28992,111
28992,108
28992,49
28992,7
28992,185
28992,126
28992,75
28993,114
28993,101
28993,2
28993,59
28993,77
28993,168
28993,126
28993,27
28993,7
28993,116
28993,114
28994,99
28994,106
28994,84
28994,106
28994,126
28994,26
28994,197
28994,118
28994,6
28994,106
28994,141
28994,190
28994,121
28995,7
28995,85
28995,133
28995,175
28995,185
28995,84
28995,91
28995,49
28995,117
28995,77
28996,154
28996,83
28996,140
28996,159
28996,61
28996,13
28996,192
28996,85
28996,48
28996,154
28996,75
28996,140
28996,136
28997,98
28997,133
28997,69
28997,85
28997,88
28997,71
28997,75
28997,37
28997,93
28997,153
28997,39
28997,85
28997,56
28997,97
28997,84
28998,136
28998,2
28998,69
28998,157
28998,72
28998,179
28998,81
28998,59
28998,98
28998,5
28998,81
28998,107
28998,61
28998,88
28998,201
28998,75
28999,159
28999,136
28999,85
28999,84
28999,144
28999,88
28999,16
28999,26
28999,91
28999,122
29000,3
29000,180
29000,136
29000,84
29000,85
29000,116
29000,69
29000,6
29001,1
29001,84
29001,126
29001,161
29001,99
29001,6
29001,61
29001,49
29002,158
29002,80
29002,137
29002,137
29002,61
29002,159
29002,12
29003,85
29003,84
29003,99
29003,118
29003,133
29003,80
29003,2
29003,131
29005,88
29005,83
29005,18
29005,85
29005,75
29005,179
29005,39
29005,85
29005,84
29005,97
29005,12
29006,98
29006,120
29006,3
29006,126
29006,24
29006,77
29006,5
29007,99
29007,190
29007,141
29007,141
29007,126
29007,82
29007,99
29007,6
29007,141
29007,151
29007,121
29009,97
29009,80
29009,2
29009,70
29009,77
29009,173
29009,85
29009,78
29009,76
29009,75
29009,85
29009,84
29009,105
29010,16
29010,84
29010,135
29010,80
29010,85
29010,88
29010,136
29011,98
29011,110
29011,145
29011,3
29011,49
29011,109
29011,1
29011,49
29011,92
29011,175
29011,7
29011,85
29011,175
29012,117
29012,144
29012,110
29012,142
29012,49
29012,145
29012,75
29012,49
29012,108
29012,80
29012,7
29012,185
29012,84
29013,93
29013,93
29013,78
29013,93
29013,61
29013,93
29013,122
29013,98
29014,79
29014,80
29014,145
29014,124
29014,66
29014,7
29014,154
29014,98
29014,30
29014,80
29015,50
29015,85
29015,80
29015,3
29015,148
29015,69
29015,172
29015,113
29015,84
29015,79
29015,85
29015,75
29015,88
29016,98
29016,151
29016,141
29016,1
29016,82
29016,209
29016,53
29016,137
29016,98
29016,126
29017,55
29017,75
29017,122
29017,114
29017,39
29017,85
29017,88
29018,126
29018,177
29018,12
29018,108
29018,153
29018,205
29018,72
29018,2
29018,106
29018,61
29018,75
29021,159
29021,79
29021,49
29021,69
29021,6
29022,108
29022,98
29022,6
29022,32
29022,136
29022,5
29022,61
29022,77
29022,80
29022,149
29022,88
29022,97
29022,126
29022,32
29022,85
29022,177
29022,84
29022,2
29025,24
29025,121
29025,189
29025,106
29027,85
29027,84
29027,99
29027,126
29027,177
29027,141
29027,6
29027,197
29027,124
29028,32
29028,75
29028,88
29028,50
29028,2
29028,16
29028,101
29031,135
29031,76
29031,112
29031,97
29031,49
29031,2
29031,136
29031,75
29032,30
29032,136
29032,97
29032,75
29032,150
29032,85
29032,72
29032,106
29032,85
29032,98
29032,143
29032,106
29032,179
29032,83
29032,12
29032,105
29032,77
29032,84
29032,88
29032,78
29032,76
29032,2
29033,3
29033,85
29033,75
29033,136
29033,32
29033,84
29033,136
29033,98
29033,2
29033,201
29033,69
29033,49
29033,88
29033,5
29034,88
29034,137
29034,80
29034,12
29034,83
29034,85
29034,12
29034,99
29035,99
29035,88
29035,80
29035,97
29035,6
29035,137
29035,78
29035,34
29035,83
29035,2
29037,98
29037,137
29037,6
29037,97
29037,146
29037,97
29037,3
29037,84
29038,101
29038,85
29038,97
29038,85
29038,143
29038,75
29038,110
29038,77
29038,136
29038,116
29038,85
29038,4
29038,2
29038,133
29038,72
29038,113
29038,84
29038,85
29039,7
29039,111
29039,49
29039,107
29039,113
29039,85
29039,7
29039,2
29039,75
29039,121
29039,185
29039,49
29039,133
29040,105
29040,49
29040,126
29040,98
29040,50
29040,126
29040,84
29040,85
29040,133
29040,48
29041,91
29041,75
29041,107
29041,105
29041,78
29041,101
29041,207
29041,6
29041,113
29043,98
29043,97
29043,105
29043,4
29043,176
29043,88
29043,137
29043,91
29043,75
29044,97
29044,6
29044,3
29044,99
29044,126
29044,151
29044,137
29044,141
29044,84
29048,136
29048,29
29048,67
29048,190
29048,75
29048,133
29048,105
29048,48
29048,105
29048,141
29048,118
29048,126
29048,133
29048,133
29048,133
29048,2
29048,106
29048,98
29048,169
29048,50
29048,108
29048,84
29048,76
29048,6
29048,106
29048,85
29048,114
29048,207
29048,126
29048,16
29048,59
29048,148
29048,27
29048,32
29050,179
29050,131
29050,75
29050,113
29050,84
29050,94
29050,34
29050,99
29050,87
29050,49
29051,72
29051,12
29051,39
29051,139
29051,143
29051,88
29051,85
29051,2
29051,105
29051,92
29053,121
29053,75
29053,84
29053,191
29053,85
29053,114
29053,72
29053,24
29053,84
29053,136
29053,133
29053,12
29053,83
29054,87
29054,113
29054,154
29054,122
29054,175
29054,85
29054,88
29054,113
29054,92
29055,99
29055,85
29055,80
29055,152
29055,133
29055,172
29055,97
29055,175
29055,84
29056,105
29056,5
29056,91
29056,190
29056,121
29056,108
29056,16
29056,2
29056,85
29056,98
29056,16
29056,126
29056,7
29056,75
29056,75
29058,83
29058,170
29058,84
29058,2
29058,93
29058,1
29058,85
29058,81
29058,80
29058,99
29058,99
29058,205
29059,173
29059,176
29059,159
29059,158
29059,45
29060,136
29060,133
29060,75
29060,196
29060,72
29060,71
29060,16
29060,39
29060,188
29060,3
29060,193
29060,92
29060,106
29060,7
29060,88
29060,84
29060,69
29061,173
29061,49
29061,117
29061,7
29061,144
29061,133
29062,193
29062,136
29062,141
29062,77
29062,69
29062,101
29062,88
29062,201
29062,185
29062,210
29062,149
29062,109
29062,121
29062,98
29062,113
29062,2
29063,99
29063,84
29063,126
29063,141
29063,141
29063,121
29063,193
29063,97
29065,141
29065,45
29065,99
29065,124
29065,49
29065,6
29065,124
29066,109
29066,3
29066,84
29066,97
29066,141
29066,109
29067,189
29067,6
29067,99
29067,151
29067,121
29067,99
29067,3
29067,141
29067,84
29068,3
29068,92
29068,97
29068,104
29068,125
29068,151
29069,136
29069,84
29069,130
29069,85
29069,75
29069,88
29069,66
29069,16
29069,92
29070,146
29070,84
29070,88
29070,143
29070,20
29070,6
29070,98
29070,136
29071,105
29071,80
29071,84
29071,88
29071,16
29071,2
29071,81
29071,32
29071,120
29071,85
29071,97
29073,159
29073,91
29073,37
29073,88
29073,85
29074,5
29074,6
29074,126
29074,84
29074,69
29074,106
29074,149
29074,193
29074,5
29074,145
29074,192
29074,2
29074,136
29074,72
29074,49
29074,159
29074,82
29074,157
29074,61
29074,6
29074,12
29074,84
29074,154
29075,180
29075,133
29075,106
29075,98
29075,84
29075,80
29075,49
29075,108
29075,171
29075,2
29075,75
29075,98
29075,144
29076,27
29076,126
29076,25
29076,136
29076,108
29076,66
29076,84
29076,106
29076,105
29076,38
29076,49
29076,118
29076,5
29076,98
29076,2
29076,6
29076,126
29077,108
29077,80
29077,84
29077,80
29077,144
29077,76
29077,61
29077,110
29078,76
29078,106
29078,88
29078,133
29078,92
29078,195
29078,136
29079,85
29079,84
29079,190
29079,149
29079,176
29079,3
29079,49
29079,108
29079,148
29079,16
29079,108
29079,98
29079,50
29079,106
29079,105
29079,61
29079,126
29079,75
29079,2
29080,7
29080,176
29080,20
29080,126
29080,75
29080,16
29080,69
29081,98
29081,97
29081,106
29081,6
29081,84
29081,88
29081,85
29081,205
29081,6
29081,6
29082,98
29082,92
29082,31
29082,148
29082,105
29082,61
29082,92
29082,3
29082,196
29084,75
29084,10
29084,80
29084,88
29084,122
29084,2
29084,10
29084,80
29084,84
29084,126
29084,141
29084,91
29085,7
29085,49
29085,75
29085,106
29085,85
29085,108
29085,116
29085,109
29085,20
29085,49
29085,110
29085,5
29085,133
29085,108
29085,80
29086,126
29086,113
29086,69
29086,89
29086,83
29086,97
29086,18
29086,170
29086,87
29088,88
29088,201
29088,10
29088,136
29088,102
29088,145
29088,124
29088,97
29088,75
29088,85
29088,12
29089,136
29089,75
29089,149
29089,93
29089,177
29089,85
29089,192
29089,98
29089,88
29089,84
29090,84
29090,126
29090,49
29090,176
29090,136
29090,98
29090,133
29090,32
29090,133
29090,108
29090,16
29090,69
29090,49
29090,110
29090,7
29090,20
29090,2
29090,144
29091,22
29091,99
29091,82
29091,66
29091,106
29091,3
29091,126
29091,20
29091,85
29091,99
29091,97
29091,128
29091,121
29091,114
29091,181
29091,84
29091,61
29092,137
29092,72
29093,159
29093,85
29093,87
29093,136
29093,89
29093,6
29093,84
29093,97
29093,114
29093,141
29093,43
29094,20
29094,10
29094,75
29094,7
29094,69
29094,110
29094,124
29094,190
29094,175
29094,6
29094,80
29096,2
29096,84
29096,136
29096,77
29096,106
29096,124
29096,81
29096,114
29096,98
29096,126
29096,75
29096,85
29096,10
29096,179
29097,88
29097,5
29097,2
29097,6
29097,201
29097,101
29097,176
29097,80
29097,85
29097,84
29097,72
29098,108
29098,118
29098,4
29098,117
29098,84
29098,75
29098,136
29098,108
29098,4
29098,72
29098,169
29098,106
29098,2
29101,88
29101,133
29101,185
29101,44
29101,84
29101,98
29101,126
29101,40
29101,117
29101,75
29101,2
29102,98
29102,122
29102,193
29102,141
29102,200
29102,180
29103,85
29103,61
29103,84
29103,159
29103,188
29103,193
29103,84
29103,80
29103,98
29103,6
29103,87
29103,71
29103,61
29103,75
29103,79
29104,141
29104,65
29104,3
29104,82
29104,84
29104,40
29104,8
29104,99
29105,77
29105,50
29105,113
29105,84
29105,95
29105,85
29105,205
29105,85
29105,76
29105,7
29105,117
29105,49
29105,69
29105,88
29105,133
29105,69
29105,109
29106,23
29106,84
29106,81
29106,49
29106,34
29106,133
29106,82
29106,99
29106,124
29107,136
29107,159
29107,159
29107,141
29107,98
29107,99
29107,155
29107,84
29107,124
29107,97
29107,45
29108,149
29108,88
29108,87
29108,85
29108,176
29108,154
29108,98
29108,85
29108,75
29108,6
29108,209
29108,154
29108,60
29108,106
29108,148
29108,84
29108,98
29108,121
29108,84
29108,154
29108,209
29108,78
29108,39
29108,2
29108,154
29109,121
29109,3
29109,97
29109,98
29109,99
29109,6
29109,6
29109,170
29109,98
29109,68
29109,146
29109,84
29110,173
29110,124
29110,110
29110,136
29110,193
29110,148
29110,95
29110,98
29110,175
29110,5
29110,84
29110,69
29110,108
29110,80
29110,175
29113,169
29113,48
29113,33
29113,126
29113,169
29113,126
29113,49
29114,114
29114,84
29114,154
29114,85
29114,150
29114,98
29114,45
29114,80
29114,2
29115,7
29115,111
29115,108
29115,27
29115,176
29115,49
29115,149
29115,112
29115,91
29115,84
29115,49
29115,80
29115,80
29116,118
29116,107
29116,99
29116,82
29116,87
29116,98
29116,180
29116,84
29116,95
29116,154
29116,79
29116,76
29116,2
29116,85
29116,126
29116,49
29116,34
29118,98
29118,84
29118,175
29118,148
29118,85
29118,34
29118,6
29118,136
29118,84
29118,176
29119,61
29119,49
29119,85
29119,124
29119,153
29119,84
29119,122
29119,39
29119,85
29119,6
29120,3
29120,85
29120,49
29120,98
29120,109
29120,7
29120,75
29120,172
29120,174
29120,2
29121,97
29121,6
29121,82
29121,126
29121,84
29122,121
29122,98
29122,25
29122,72
29123,85
29123,97
29123,6
29123,72
29123,154
29123,77
29123,2
29123,98
29123,75
29123,85
29123,173
29123,85
29123,84
29123,45
29124,136
29124,75
29124,72
29124,105
29124,85
29124,84
29124,88
29124,143
29126,1
29126,75
29126,113
29126,126
29126,133
29126,98
29126,84
29126,136
29126,49
29126,2
29128,142
29128,141
29128,49
29128,159
29128,99
29128,6
29128,3
29129,121
29129,22
29129,190
29129,141
29129,126
29129,3
29129,67
29129,84
29129,6
29129,146
29129,49
29130,88
29130,118
29130,2
29130,72
29130,148
29130,75
29130,85
29130,136
29130,84
29130,93
29130,177
29131,3
29131,133
29131,49
29131,85
29131,108
29131,49
29131,145
29131,84
29131,110
29131,136
29131,16
29131,109
29131,7
29131,205
29131,45
29131,66
29132,85
29132,50
29132,154
29132,124
29132,4
29132,49
29132,106
29132,106
29132,136
29132,84
29132,126
29133,3
29133,99
29133,84
29133,38
29133,151
29133,30
29133,82
29133,126
29133,97
29133,6
29134,88
29134,84
29134,114
29134,108
29134,80
29134,2
29134,11
29134,106
29134,201
29134,5
29134,75
29134,177
29134,196
29135,126
29135,148
29135,133
29135,85
29135,84
29135,49
29135,25
29135,31
29135,137
29135,118
29135,80
29135,4
29137,7
29137,49
29137,109
29137,7
29137,108
29137,80
29137,98
29137,75
29137,154
29137,121
29137,173
29137,49
29138,135
29138,37
29138,200
29138,131
29138,44
29138,61
29138,2
29138,72
29138,32
29138,101
29138,105
29138,75
29138,39
29138,118
29138,88
29138,165
29138,80
29139,69
29139,185
29139,75
29139,7
29139,133
29139,181
29139,95
29139,3
29139,49
29139,39
29139,99
29139,193
29139,85
29139,136
29140,47
29140,85
29140,175
29140,98
29140,101
29140,101
29141,188
29141,159
29141,77
29141,205
29141,126
29141,133
29141,106
29141,88
29141,84
29141,2
29141,113
29141,71
29141,143
29142,6
29142,89
29142,12
29142,69
29142,80
29144,72
29144,75
29144,2
29144,106
29144,149
29144,84
29144,49
29144,5
29144,3
29144,169
29144,136
29144,141
29144,108
29144,92
29145,105
29145,105
29145,137
29145,105
29145,93
29145,84
29145,101
29145,134
29145,12
29145,85
29145,97
29146,82
29146,85
29146,139
29146,181
29146,154
29146,141
29146,84
29147,99
29147,83
29147,82
29147,81
29147,175
29147,80
29147,41
29148,85
29148,141
29148,75
29148,70
29148,97
29148,6
29148,114
29148,83
29148,84
29148,209
29148,101
29148,16
29148,2
29148,185
29149,149
29149,2
29149,49
29149,101
29149,26
29149,133
29149,77
29149,107
29149,114
29149,60
29149,82
29149,75
29149,98
29149,126
29149,84
29150,5
29150,16
29150,144
29150,3
29150,84
29151,31
29151,3
29151,189
29151,161
29151,108
29151,200
29151,201
29151,148
29152,7
29152,88
29152,55
29152,85
29152,126
29152,135
29152,85
29152,106
29152,193
29152,84
29155,59
29155,68
29155,98
29156,84
29156,6
29156,49
29156,110
29156,27
29156,83
29156,106
29158,116
29158,179
29158,49
29158,59
29158,180
29158,75
29158,2
29159,38
29159,6
29159,97
29159,126
29159,124
29159,3
29159,84
29160,79
29160,18
29160,16
29160,161
29160,159
29160,136
29160,2
29160,75
29160,88
29160,84
29162,110
29162,98
29163,108
29163,126
29163,121
29163,120
29163,108
29163,120
29163,3
29164,69
29164,75
29164,98
29164,6
29164,61
29164,84
29164,126
29164,108
29164,105
29166,173
29166,153
29166,131
29166,4
29167,2
29167,133
29167,153
29167,135
29167,136
29167,85
29167,148
29167,84
29167,69
29167,39
29167,143
29167,136
29167,85
29167,156
29167,27
29167,87
29167,77
29167,5
29167,72
29167,81
29167,69
29167,75
29167,81
29168,48
29168,5
29168,106
29168,148
29168,84
29168,108
29168,49
29170,98
29170,151
29170,65
29170,65
29170,6
29170,121
29170,38
29170,84
29170,3
29170,99
29170,126
29170,159
29170,65
29171,3
29171,10
29171,86
29171,133
29171,133
29171,69
29171,16
29171,207
29171,98
29171,49
29171,109
29171,7
29171,176
29171,207
29171,98
29172,126
29172,126
29172,84
29172,49
29172,72
29172,3
29172,133
29172,137
29172,106
29172,105
29172,149
29172,126
29172,80
29172,2
29172,148
29172,169
29172,169
29172,106
29172,106
29174,114
29174,145
29174,105
29174,149
29174,80
29174,136
29174,32
29174,59
29174,75
29174,2
29174,205
29174,87
29174,77
29175,175
29175,98
29175,75
29175,32
29175,97
29175,12
29175,80
29175,122
29175,84
29175,80
29175,72
29175,85
29175,108
29175,2
29178,99
29178,84
29178,16
29178,207
29178,60
29178,99
29178,85
29178,60
29178,97
29178,92
29179,3
29179,193
29179,69
29179,104
29179,84
29179,97
29179,85
29179,116
29179,109
29179,19
29179,45
29179,98
29179,69
29179,120
29179,150
29180,83
29180,12
29180,5
29180,116
29181,50
29181,133
29181,3
29181,5
29181,7
29181,98
29181,110
29182,1
29182,107
29182,114
29182,73
29182,61
29182,5
29182,102
29182,1
29182,85
29182,70
29182,107
29182,61
29182,102
29182,116
29183,98
29183,140
29183,114
29183,201
29183,117
29183,84
29183,82
29183,27
29183,30
29183,49
29183,80
29183,12
29183,66
29183,126
29183,49
29183,71
29183,2
29185,154
29185,2
29185,60
29185,75
29185,72
29185,85
29185,154
29185,89
29185,84
29186,85
29186,84
29186,82
29186,72
29186,177
29186,144
29186,144
29186,136
29186,16
29186,92
29186,49
29186,148
29186,101
29186,2
29187,169
29187,85
29187,10
29187,97
29187,106
29187,52
29188,113
29188,110
29188,85
29188,106
29188,170
29188,201
29188,126
29189,193
29189,118
29189,113
29189,6
29189,71
29189,61
29189,126
29191,85
29191,75
29191,82
29191,117
29191,6
29191,98
29191,84
29191,2
29191,72
29191,153
29191,92
29193,159
29193,133
29193,72
29193,59
29193,88
29193,81
29193,2
29193,109
29193,126
29193,82
29193,85
29193,118
29193,84
29195,49
29195,110
29195,84
29195,135
29195,1
29195,122
29195,156
29196,85
29196,155
29196,39
29196,88
29196,75
29196,12
29196,80
29198,2
29198,109
29198,72
29198,106
29198,159
29198,85
29198,84
29198,55
29198,99
29198,88
29198,75
29198,133
29198,136
29198,145
29198,6
29198,106
29199,168
29199,110
29199,121
29199,113
29199,75
29199,108
29199,40
29199,7
29199,49
29199,77
29200,136
29200,137
29200,70
29200,88
29200,93
29200,101
29200,136
